"mean_temp","mean_MixedLayerDepth","mean_salinity","mean_total_phytoplankton","mean_ph","mean_chlorophyll","occurrences","longitude","latitude"
1.41637918029578,25.0928109594991,34.6809623120618,0.0125137502327561,7.74338284013242,0.00273027287496777,"ABSENT",-86.4750038841996,-7.62500069849556
0.822397049280903,29.8242079866672,34.7144427074251,0.0125137502327561,7.78318344473496,0.00273027294315398,"ABSENT",112.325000835058,-17.775000612429
1.72294745789862,37.8663036698069,34.870844595361,0.0125137570804326,7.88671621843175,0.00273029694609034,"ABSENT",-50.1250030212971,22.6749990445768
1.18268344645933,34.453779041725,34.6766718776527,0.0125137502327561,7.7340569652274,0.00273027294315398,"ABSENT",133.325001333571,24.7749990267699
0.996842461209814,37.0504835363326,34.6944020547013,0.0125137502327561,7.70103121506792,0.00273027294315398,"ABSENT",-157.575005572023,32.0749989648699
2.17645157894431,52.5373274226622,34.8485792345995,0.0125161590110527,7.91200708166535,0.00273239986818016,"ABSENT",-11.925002114478,-38.3750004377521
0.636195238077374,28.778267334053,34.7117672045764,0.012579886928552,7.75033886676593,0.00278375138292643,"ABSENT",-169.425005853326,-17.675000613277
3.88259326831049,51.4689308751743,34.5049770340786,0.0125381513490134,7.82813330103657,0.00275224131121464,"ABSENT",164.625002076593,-37.0750004487755
1.68917627562982,42.9155151185446,34.6900612797639,0.012524708693903,7.80597354821625,0.00273809204040769,"ABSENT",-110.62500445749,-39.4750004284247
1.327767527914,22.8504132250415,34.754676790533,0.0125137502327561,7.78854223341642,0.00273027294315398,"ABSENT",67.1249997620678,6.77499917940021
1.00529564255696,27.0237611518982,34.692655512464,0.0125148002149628,7.74055719262069,0.00273134497925751,"ABSENT",167.275002139501,5.37499919127146
0.673640807814162,53.0026210510609,34.7112408966223,0.0125621322890251,7.73242757492034,0.00277056655768196,"ABSENT",-155.475005522171,-35.5750004614946
27.6102437944775,14.5773553220279,38.4833990784348,1.9341761266116,8.0914479770521,0.241082324366853,"ABSENT",53.9749994499036,24.974999025074
1.01692507258376,37.3071115154996,34.6914782555954,0.0125137505584419,7.74100527096087,0.00273027348466433,"ABSENT",150.175001733568,16.7749990946056
7.99401611050444,51.7533778627,34.5795717793229,0.0128161485751171,7.91833767761007,0.00302126329427059,"ABSENT",162.575002027929,-33.6250004780296
0.667197723112114,53.3407576764358,34.7367027665966,0.012519008414972,7.78796592354785,0.00273464706836172,"ABSENT",0.174998172760468,-35.5750004614946
1.46385627215742,63.3602479626544,34.6847444692176,0.0125137502327561,7.73241917357706,0.00273027294315398,"ABSENT",-98.8250041773728,-22.1250005755434
2.36484344278456,48.8993137608623,34.9513704947526,0.0125137503181137,7.89004835795348,0.00273027318265381,"ABSENT",-14.275002170264,35.7249989339198
0.966964004240708,36.5274939705917,34.6935966683186,0.0125137502327561,7.72348908887096,0.00273027294315398,"ABSENT",176.42500235671,23.2249990399131
1.45245603717388,15.5650683419165,34.6761005855695,0.0125137502327561,7.78093941628836,0.00273027271032333,"ABSENT",-99.7250041987377,-2.875000738773
2.07573821795731,15.4501695263912,34.6309692677581,0.0125137510010012,7.76021683041799,0.00273027328079553,"ABSENT",125.875001156718,0.37499923366876
2.81355731180108,40.6310454520615,34.9706426074575,0.0126095006085083,7.93785892794989,0.00285615452468158,"ABSENT",-30.4250025536444,36.2749989292561
1.76603116593585,17.5392022087639,34.6383613213056,0.0125137502327561,7.73284146846115,0.00273027294315398,"ABSENT",117.725000963247,16.4749990971494
1.0909967163909,44.0658437181704,34.6859518211224,0.0125137502327561,7.72898195302671,0.0027302729355851,"ABSENT",-137.475005094874,31.3749989708055
0.720477492355543,33.6220657817301,34.7135485900618,0.0125137502327561,7.74238149588437,0.00273027294315398,"ABSENT",103.025000614288,-15.775000629388
1.20086724478109,33.7815394418842,34.7218655652499,0.0125137502327561,7.83296025831918,0.00273027294315398,"ABSENT",107.425000718738,-23.7750005615523
0.758410711272553,33.3005647007758,34.715911324472,0.0125137502327561,7.76660352532395,0.00273027294315398,"ABSENT",94.9250004220042,-13.3250006501626
1.10087367451,20.8551695585392,34.6856048806269,0.0125137502327561,7.73771562436217,0.00273027294315398,"ABSENT",150.075001731195,3.77499920483859
2.23299376485854,19.9971044998163,34.7826099196638,0.0125137502327561,7.81839962629386,0.00273027294315398,"ABSENT",74.3249999329866,2.42499921628586
1.09071797631664,23.7670979565039,34.6933382840566,0.0125137502327561,7.79216220744881,0.00273027275193314,"ABSENT",-116.875004605857,-3.17500073622916
0.99856852863075,40.8286936997298,34.6943822937544,0.0125137502327561,7.71053744724667,0.00273027294315398,"ABSENT",-153.725005480629,27.5249990034514
2.56193701700081,13.7983172685673,34.934032299033,0.0125137502327561,7.95724993943385,0.00273027271032333,"ABSENT",6.32499831875359,2.02499921967765
1.97319646300595,12.6776477124627,34.920511918776,0.0125137502327561,7.89058506324901,0.00273027292957183,"ABSENT",0.124998171573537,3.92499920356667
1.10977038727432,41.3724370130584,34.6844452953824,0.0125137502327561,7.73629751363716,0.0027302729224359,"ABSENT",-129.025004894282,27.1249990068432
17.0381592362473,15.4689434167813,35.8288268222033,0.314703590921648,8.03826867254498,0.122265393526548,"ABSENT",-45.9250029215945,-25.2250005492571
1.18889892910656,41.1935757335163,34.6892376853868,0.0125137502327561,7.77419742217443,0.00273027294315398,"ABSENT",-132.925004986863,-17.625000613701
0.894600732613548,33.0905231096034,34.7489550630813,0.0125562647776603,7.81124768783048,0.00276173467797455,"ABSENT",18.3249986036182,-37.0750004487755
1.08976324559292,52.8396030787574,34.68259954333,0.0125137502327561,7.73366170903867,0.00273027293677305,"ABSENT",157.725001912796,36.9249989237445
1.02017360726216,32.2333321206717,34.6919587230164,0.0125139013217604,7.70308592085757,0.00273044697246004,"ABSENT",160.225001972143,11.6749991378509
0.970190980929201,46.4175175470874,34.6926812521557,0.0125137502327561,7.69959475131918,0.00273027294315398,"ABSENT",167.275002139501,34.4249989449431
0.974048352630027,25.5968324574941,34.6998043856394,0.0125137502327561,7.75806331349935,0.00273027293704149,"ABSENT",-149.025005369057,-1.2250007527641
1.37667232271764,31.8836462259776,34.663752162944,0.0125137502327561,7.75568765486549,0.00273027294126853,"ABSENT",-160.22500563493,22.2249990483925
1.25604433893296,20.1413575136297,34.7404647821592,0.0125137502327561,7.8214591744802,0.00273027294315398,"ABSENT",65.4749997228989,-3.02500073750108
0.592942941272619,66.9134557793675,34.7156450388429,0.0125625023771415,7.79063279779481,0.00276436392004302,"ABSENT",110.725000797076,-38.3250004381761
2.02736858197548,46.6530473623936,34.9056443255183,0.0125137504079992,7.88420565160235,0.00273027294315398,"ABSENT",-34.4250026485992,29.1249989898843
1.17492366870859,44.8223934469343,34.6881095917844,0.0125137502327561,7.7714890599463,0.00273027294315398,"ABSENT",-130.375004926329,-29.2750005149152
1.6275575892688,15.1238330261678,34.8752502220007,0.0125137502327561,7.87424135875062,0.00273027294315398,"ABSENT",-3.97500192575521,-2.77500073962094
1.04217739332785,28.7677681796996,34.6960432307218,0.0125137502327561,7.77647004640656,0.00273027287171311,"ABSENT",-128.725004887161,-2.875000738773
29.2225700522205,7.01925754547119,33.1993053979786,2.55697867453612,8.03447077892573,0.365650675418429,"ABSENT",80.0750000694842,9.17499915904951
0.638464053505359,47.4676055687144,34.7142942135125,0.0136053741056774,7.76565620991368,0.00341942451040266,"ABSENT",-173.675005954216,-39.8250004254569
1.54463261210184,24.5380756893107,34.6723133906431,0.0125137502327561,7.74997641733836,0.00273027291899775,"ABSENT",-102.675004268767,5.22499919254337
0.831049232613747,33.7551630928013,34.7044991161854,0.0125137614996992,7.74406523396252,0.00273028806974378,"ABSENT",-176.975006032554,5.52499918999953
1.27709960699646,24.4712838905092,34.6742068655152,0.0125137502327561,7.71911618801427,0.00273027293324712,"ABSENT",-120.525004692503,32.5249989610541
2.80029046835872,41.891664550254,34.5738814425578,0.0125564068375919,7.87547605077488,0.00276447939612332,"ABSENT",-36.175002690142,-31.2750004979563
0.869853493616098,51.186884815225,34.7066466184086,0.0125137502327561,7.76140785933457,0.00273027294315398,"ABSENT",-141.62500519339,-35.8750004589508
3.01403378912752,34.2538247814868,34.956506337163,0.0126522717516424,7.94371658802187,0.00289376761982898,"ABSENT",-77.3750036681773,25.6749990191384
0.996678432684381,39.4541353928131,34.6944262442497,0.0125137502327561,7.70882993054461,0.00273027294315398,"ABSENT",-154.625005501993,27.8749990004836
0.712940961737741,32.8171506762074,34.7132740020752,0.012513752007294,7.74413008475996,0.00273027428327478,"ABSENT",104.975000660578,-17.8750006115811
1.33561725325925,32.6902615729303,34.6884161031925,0.0125137502327561,7.75875862209457,0.00273027295850722,"ABSENT",-76.4250036456255,-35.9750004581029
1.19764824268806,23.7231144751929,34.677745933611,0.0125137502327561,7.75338863316642,0.00273027294315398,"ABSENT",135.375001382235,9.12499915947348
1.01233542153785,12.9540704281508,34.6961090469136,0.0125137502327561,7.77017713506888,0.00273027294215893,"ABSENT",-123.775004769654,-0.025000762939456
0.624928242323188,35.6786258124431,34.7249700419928,0.0125137502327561,7.77698912833479,0.00273027294315398,"ABSENT",54.8249994700815,-19.2750005997098
1.23076636615593,25.715335472494,34.6855907754787,0.0125137502327561,7.7510245392142,0.00273027294315398,"ABSENT",-106.825004367283,3.57499920653449
1.96383862771606,34.0544465828739,34.8015742613016,0.0125244247811829,7.86005779070212,0.00274056611748592,"ABSENT",36.4249990332891,-32.9250004839652
1.20938097250973,40.6821381614929,34.7349194673828,0.0126708941204702,7.82344145345527,0.00283006377300768,"ABSENT",76.8749999935203,-29.7250005110995
2.34088267521173,18.114716988019,34.6214069803211,0.0125137502327561,7.71876556463096,0.00273027304145129,"ABSENT",125.225001141287,-5.37500071757434
0.789985888263186,37.2530955560065,34.7175752875422,0.0125154880629394,7.81178529164309,0.00273175930228785,"ABSENT",154.175001828523,-26.7750005361139
1.85850033592566,54.4200290138397,34.648668884825,0.0125137502327561,7.81165218035776,0.00273027294315398,"ABSENT",-93.8750040598662,-25.7750005445934
0.696991688153545,35.8462470211398,34.7139078359695,0.0125142815950097,7.74764742888504,0.00273071430517912,"ABSENT",98.275000501529,-23.6750005624002
0.822309211548025,36.461122835015,34.7050030494446,0.0125140244720394,7.71473694561808,0.00273057005161684,"ABSENT",-178.075006058666,9.42499915692964
1.06348745430823,35.2382453105041,34.6874066822114,0.0125137502327561,7.70115183154102,0.00273027294315398,"ABSENT",-153.675005479442,40.9249988898266
2.37115181597453,21.3619533854902,34.6311265230612,0.0125137502327561,7.78840921263974,0.00273027299917348,"ABSENT",152.725001794102,-11.6250006645777
0.955187704806898,35.4180725695427,34.6947730069234,0.0125137502477765,7.7068371679367,0.00273027295029963,"ABSENT",168.025002157305,25.9249990170185
3.83714870142226,29.3752962000021,34.9348834563861,0.0127383544611975,7.92978065569239,0.00296842773654853,"ABSENT",-38.525002745928,-15.3250006332037
0.700305183486649,19.5865932551923,34.7126415173185,0.0125137502327561,7.7780676808112,0.00273027294315398,"ABSENT",97.0750004730425,0.0249992366365674
1.45885334724261,19.5226599066338,34.7549548475162,0.0125137534549617,7.81975456340501,0.00273027524627968,"ABSENT",69.5249998190407,2.27499921755778
2.1663888612845,55.4950212239498,34.6478736813346,0.0125138688944324,7.82588166503141,0.00273036238867413,"ABSENT",169.925002202408,-37.1750004479275
1.95199770974015,26.6246329708499,34.8933074891701,0.0125137502327561,7.89629296954792,0.00273027294315398,"ABSENT",-36.6250027008244,9.07499915989745
1.29159672607871,44.5178300447762,34.6867688941983,0.0125137674947245,7.77629805561055,0.00273028713476845,"ABSENT",-116.925004607044,-35.8250004593748
1.99665993730544,47.6883578778765,34.8991800787165,0.0125137502522292,7.88502538794807,0.00273027294315398,"ABSENT",-30.2750025500836,28.7749989928521
1.02376692794866,32.9462513919093,34.6898560804399,0.0125137505714125,7.6951688744064,0.00273027285848988,"ABSENT",146.525001646922,22.8749990428809
1.61038741604806,56.7581240390952,34.673736848081,0.012513750243566,7.80097038625523,0.00273027294315398,"ABSENT",-92.9750040385013,-25.7250005450173
1.78742590374271,38.456838130138,34.6474277332985,0.0125137502327561,7.74072586453554,0.00273027294315398,"ABSENT",174.575002312793,18.3249990814624
7.97741427902617,16.2136587223979,34.9706772810312,0.0125140991990239,7.65879330481379,0.00273075586981301,"ABSENT",96.5750004611731,12.2749991327632
24.0400244777796,12.5384958467347,36.6957586264349,1.85838688950777,8.05594450196699,0.350524325760992,"ABSENT",-40.5750027945924,-20.9250005857187
0.959235544226985,34.6049299687046,34.6938550381644,0.0125137502327561,7.70446706646846,0.00273027294315398,"ABSENT",168.075002158492,27.8249990009076
0.037519939887367,59.245869066654,34.6796763028842,0.0125414976234939,7.76611931994847,0.00275422920709986,"ABSENT",-36.4750026972636,-36.8750004504713
0.633006505100419,59.9425545948212,34.7163876980658,0.0125350305208704,7.73690358640637,0.00274573341592289,"ABSENT",109.725000773337,-36.8250004508953
0.538541616417324,29.8263407122767,34.7523962567435,0.0125138207244586,7.83317451800712,0.00273038887098146,"ABSENT",-30.4750025548313,-2.42500074258876
0.789886479732846,44.6266149545374,34.7176694541347,0.0125473527740663,7.78365034540851,0.0027552241950988,"ABSENT",156.375001880749,-28.875000518307
1.16314203203414,28.3363120148247,34.6812692295092,0.0125137502327561,7.68237764710895,0.00273027294315398,"ABSENT",125.125001138914,13.9249991187721
1.11526345495646,37.952065427671,34.7312737688184,0.0125861082251368,7.80853263275095,0.00277795043186066,"ABSENT",79.4250000540541,-28.6250005204269
2.00046626527253,41.6845432228948,34.5760549231171,0.0125137502327561,7.67287659126361,0.00273027294315398,"ABSENT",140.825001511611,28.0749989987877
1.51475612972121,39.8026108078422,34.6787137067718,0.0125137502327561,7.78041476887812,0.00273027294315398,"ABSENT",-108.675004411199,-12.7250006552503
1.7919138278227,79.72908655438,34.8963983864463,0.0125137537837166,7.86679215500715,0.00273028602712861,"ABSENT",-54.2750031198129,38.6749989089054
1.08380325138067,28.2992604697412,34.6859663161962,0.0125137502327561,7.75537410667713,0.00273027294315398,"ABSENT",142.275001546033,10.2749991497221
1.51775954612706,47.5833580592306,34.6832041283833,0.0125137561187842,7.78347311510637,0.00273028256240537,"ABSENT",-89.5250039566027,-38.4250004373282
1.42295930856825,55.4464142697227,34.6877358622765,0.0125137502327561,7.72425111953261,0.00273027294315398,"ABSENT",-84.7250038426569,-19.1750006005578
1.54098123480715,12.6795494349325,34.6742300898796,0.0125137502327561,7.76699919569588,0.00273027294315398,"ABSENT",-86.8750038936951,-2.3250007434367
1.85036850836329,56.7696306192878,34.8989728272106,0.0125137563230036,7.89722604107445,0.00273030084345257,"ABSENT",-64.8250033702563,33.0249989568144
2.06416799554983,51.0920513518053,34.9100742064683,0.0125146552710778,7.92317464307106,0.0027336553210762,"ABSENT",-73.725003581531,34.6249989432472
1.29035795263253,17.4501917614935,34.6745209731699,0.0125137502327561,7.77710312562388,0.00273027294315398,"ABSENT",141.075001517546,2.07499921925368
0.383790292470734,46.4064456726759,34.7068629708344,0.0125582633221393,7.77750854926494,0.00277053828246541,"ABSENT",-32.8750026118042,-35.1750004648864
2.45826547435652,36.8857912635227,34.5579485990482,0.0125137732489711,7.67082366728868,0.00273029666164494,"ABSENT",123.725001105679,23.9749990335535
9.63905549750982,61.0385507814049,34.7388800202615,0.0144150521024738,7.95858483881657,0.00406056770430084,"ABSENT",169.675002196474,-39.1250004313926
0.900307800739404,52.2992649987099,34.7542530866063,0.0125868280066421,7.81361245387197,0.00278027488856709,"ABSENT",29.3249988647442,-38.125000439872
4.72768172724659,25.7177924955259,34.9798249205557,0.0132884110144868,7.96236924943584,0.00341177975084431,"ABSENT",-78.7250037002245,19.7249990695912
1.02244823172405,38.529416848679,34.691926198404,0.0125137502327561,7.70844425586313,0.00273027294315398,"ABSENT",-150.125005395169,33.1749989555425
2.88703212599055,63.2829459035241,34.9314233335781,0.0135820255976563,7.93816349998978,0.00357505234145948,"ABSENT",-30.5250025560183,42.8249988737157
1.44843247315562,46.1626994556824,34.6839007090544,0.0125137502327561,7.74367309016501,0.00273027294315398,"ABSENT",-92.9250040373144,-15.4250006323558
1.12923863147331,22.7092214170313,34.6909427784741,0.0125137502327561,7.75186378530261,0.00273027293976774,"ABSENT",-114.225004542949,4.7249991967831
0.722324088944296,57.6559993172671,34.7224089131128,0.0125483806037952,7.76810458686737,0.00275765368375373,"ABSENT",162.075002016059,-40.3750004207932
26.1630450252084,18.9760593076804,37.1039215628284,1.03037315862208,8.03704762708266,0.0947584437980494,"ABSENT",-34.6750026545339,-8.12500069425583
1.50920861863616,25.7349178230831,34.6831887780623,0.0125137511640787,7.7341393481503,0.0027302740906218,"ABSENT",165.725002102706,-16.2750006251482
1.37170152888644,24.9104530429151,34.6883147344021,0.0125137502327561,7.74021376683958,0.00273027294315398,"ABSENT",-74.0750035898395,-18.9250006026777
2.42381220960395,20.1233180647254,34.6317281736076,0.0125137502327561,7.77827893807293,0.00273027295300557,"ABSENT",157.725001912796,-5.27500071842229
0.996212094820943,36.3813851733283,34.6967990703529,0.0125137502327561,7.73422884800992,0.00273027294315398,"ABSENT",-138.475005118613,20.4749990632316
0.773722050209554,32.8284923427583,34.7173064221084,0.0125137746582239,7.77941250808166,0.00273029392107704,"ABSENT",48.224999313406,-25.7750005445934
1.16962332649821,27.495024398266,34.6805594956636,0.0125137502327561,7.68921509651477,0.00273027294315398,"ABSENT",133.775001344253,10.4749991480262
0.653476539275912,58.2610342069777,34.7191491942633,0.0136399342616478,7.76618906472369,0.00340873062476022,"ABSENT",152.92500179885,-40.5250004195213
0.803259750519625,23.7640013804046,34.7062302042678,0.0125138745238828,7.74261500395572,0.00273040187440281,"ABSENT",-165.025005748876,-0.62500075785178
0.747490381145686,24.1414134940023,34.715320773091,0.0125137502327561,7.78047840187275,0.00273027294315398,"ABSENT",98.3750005039028,-5.37500071757434
1.9316560093253,44.8557926024775,34.884126574085,0.0125137502327561,7.87522723978049,0.00273027294315398,"ABSENT",-1.025001855726,-25.9250005433214
1.70608053352409,33.8735233775264,34.890642774099,0.0125137771939383,7.88035718182804,0.00273032492047961,"ABSENT",-40.9750028040879,4.42499919932694
2.18933220278585,29.9729130519969,34.6354253290292,0.0125137502327561,7.82197805912472,0.00273027294315398,"ABSENT",-179.425006090714,-21.5750005802071
1.65752020095957,30.8772549077079,34.6612911122606,0.0125137630657746,7.7799138419649,0.002730289575283,"ABSENT",176.325002354336,-15.1750006344756
0.952158394040072,20.428276358371,34.7222163459744,0.0125137502327561,7.78847404008188,0.00273027294315398,"ABSENT",81.7250001086531,-2.77500073962094
0.88715945848934,33.533834097532,34.703262466835,0.0125137534396474,7.76141690979274,0.0027302772348532,"ABSENT",-156.625005549471,-2.27500074386067
5.20855790082837,14.3578842751299,34.4774203985327,0.0125137502929428,7.52715693599588,0.0027302730348465,"ABSENT",-70.525003505567,-22.6750005708797
2.40979134138705,18.5115366355593,34.8087694293008,0.0125137502327561,7.80625664841611,0.00273027294315398,"ABSENT",73.9249999234911,5.62499918915159
1.46438888381019,44.1112006785092,34.6885994961167,0.0125137502327561,7.78699000622271,0.00273027294315398,"ABSENT",-95.6250041014089,-34.1750004733659
1.96287148766085,45.0818288777882,34.8849974726453,0.0125137502327561,7.86883401521644,0.00273027294315398,"ABSENT",-4.27500193287685,-27.2750005318742
1.4144210527264,36.7613270260067,34.6801449243177,0.0125137502327561,7.76558345167803,0.00273027290873821,"ABSENT",-105.125004326927,-8.02500069510378
1.15325535911456,34.9945909177451,34.6809276823301,0.0125137502327561,7.73074730973668,0.00273027293328222,"ABSENT",-122.075004729298,28.8249989924281
1.0154684526938,39.1868026576115,34.6920818894203,0.0125137502327561,7.72436244382692,0.00273027294315398,"ABSENT",-159.775005624248,31.8749989665658
0.975724491812597,35.9778826861932,34.696728363205,0.0125137502327561,7.73723649478568,0.00273027294315398,"ABSENT",-154.67500550318,16.7249990950296
1.39616554612435,21.0009912440514,34.7465193035778,0.0125137544360153,7.81108932551267,0.00273027599182488,"ABSENT",70.9749998534619,-4.77500072266202
10.808831659305,11.6148805292467,35.1307151871202,0.0265757398823581,7.9143140120688,0.010525709115939,"ABSENT",-54.8250031328691,7.42499917388856
1.00496963520394,39.8074551685214,34.6901947054685,0.0125137502327561,7.69667995310677,0.00273027294315398,"ABSENT",143.875001584015,28.724998993276
1.36956012878623,24.8741494125144,34.6769376466263,0.0125138335930216,7.78568425422427,0.00273036549790215,"ABSENT",166.425002119323,-7.87500069637569
2.39039197580513,37.7348989362838,34.7334868758629,0.0125137502327561,7.82617102268569,0.00273027294315398,"ABSENT",88.1750002617678,-14.8750006370195
0.974191794564461,45.8784214644639,34.6922925113498,0.0125137502327561,7.70790092744109,0.00273027294315398,"ABSENT",167.025002133566,35.4249989364637
0.624491800807337,53.4029733158708,34.7358905819538,0.0125159571383535,7.78559075932733,0.00273213082810644,"ABSENT",5.224998292641,-30.9250005009241
1.58175825697438,43.8808803495647,34.6844243729738,0.0125139204435773,7.80054751885184,0.00273042397209373,"ABSENT",-106.775004366096,-35.4250004627666
1.84330221038166,16.6053071846247,34.6780445305082,0.0125137502327561,7.70544326346447,0.00273027294315398,"ABSENT",-83.3750038106096,2.62499921458997
1.39681409649354,35.5141136492728,34.6804122749433,0.0125137502327561,7.7612604108819,0.00273027274648966,"ABSENT",-104.025004300814,-7.12500070273529
1.08692417595666,19.6795126684284,34.7351930864223,0.0125137502327561,7.81206823794778,0.00273027293386604,"ABSENT",61.6249996315048,1.97499922010162
2.35608902219906,18.0449012680307,34.6200886122034,0.0125137502327561,7.72885118386629,0.00273027294315398,"ABSENT",125.425001146035,-5.52500071630243
2.29818214972209,42.5768544116745,34.5990290433662,0.0125137502327561,7.78309871276462,0.00273027294315398,"ABSENT",-103.975004299627,-36.275000455559
1.33217396853851,25.4898291950074,34.7553225900816,0.0125137502327561,7.79500624503153,0.00273027294315398,"ABSENT",63.5249996766084,7.17499917600843
1.47142442898895,50.4131227005678,34.6885136949008,0.0125137502327561,7.78073744673922,0.00273027294315398,"ABSENT",-94.6750040788571,-30.2750005064358
1.16060667664428,25.6399091017942,34.6887553094723,0.0125137502327561,7.75238663698261,0.00273027294315398,"ABSENT",-120.925004701999,15.0249991094447
