mean_chlorophyll
0.12458476733310365
0.4263877859154898
0.4263877859154898
0.3442694439089609
0.37485834441066324
0.12376563122864594
0.12104917293518022
0.12318280224461879
0.17583417025045697
0.37485834441066324
0.15120354750000248
0.15868034660460043
0.39434200645068174
0.08980603090649514
0.1427917477896308
0.1427917477896308
0.004380617150086212
0.4263877859154898
0.32055652909808113
0.002730272943153978
0.37490378599875485
0.12376563122864594
0.3678479956569744
0.37485834441066324
0.39434200645068174
0.07625058322250616
0.07625058322250616
0.31278120108557567
0.19393498092127573
0.19393498092127573
0.39434200645068174
0.19663829373212796
0.11742329992842067
0.14880135436075906
0.19663829373212796
0.004380617150086212
0.19663829373212796
0.37490378599875485
0.0044687058420097596
0.0044687058420097596
0.0044687058420097596
0.08763233486588753
0.0027328032001724687
0.15160034131866582
0.3190489445399533
0.1823417220307195
0.18619685480594692
0.23390023937713184
0.31278120108557567
0.1512227830255578
0.39434200645068174
0.31278120108557567
0.31278120108557567
0.004380617150086212
0.030161081462724677
0.0034115144282579717
0.004380617150086212
0.12337940499338627
0.4979295432796508
0.46691387294351716
0.30659413682671105
0.004380617150086212
0.1823417220307195
0.0032564472407279675
0.0027302729431539774
0.0027302729431539774
0.0027302729431539774
0.9124308506745044
0.5328620268816989
0.002730272943153977
0.002730272344729678
0.2629687180230475
0.0027302727252421517
0.0027302727252421517
0.3492412709809953
0.0057801508331657946
0.7769526985281323
0.5328620268816989
0.002730286672320009
0.0027302729431539774
0.002730366379389444
0.002730366379389444
0.002730503047894359
0.0027302880859533364
0.002730467438312461
0.0027307589171412143
0.0027303774303802522
0.002730272943153978
0.0027305475090869872
0.0027302728947999674
0.002730272939031371
0.002730272943153977
0.002730272936807905
0.002730286354193926
0.0027302729363276653
0.002730286750250004
0.002730272943153978
0.002730272943153977
0.5233064161143083
0.13118132539815835
0.10125594053420967
0.12689007137416003
0.32302563509857846
0.002730548999308712
0.09614868538760772
0.0027307013631273714
0.024796691343782155
0.014438163652938407
0.12561670178874487
0.06801701856421541
0.17727667145247347
0.030484542718487436
0.04893395859451866
0.0027314332591738782
0.002730285016439752
0.10759046240245507
0.0029518676044846654
0.005622326475414769
0.05721552355020567
0.14661945659672893
0.002797617161345833
0.002730274213366083
0.002735204526443403
0.0027307282703225495
0.002730275335348431
0.1071739438454092
0.004492603827181318
0.08416071259796262
0.0027302729431539774
0.002730503047894359
0.0027303282816003418
0.0027302729373213847
0.0027302802985275793
0.002730273257492065
0.13396640611870514
0.002731470262203251
0.32302563509857846
0.0027307891423238653
0.0027302733041737015
0.002730548999308712
0.024256090516287895
0.002730274125222456
0.002730288462827109
0.0027302738833394724
0.07377101355296137
0.002730274125222456
0.018157364995832967
0.014438163652938407
0.002730443536246542
0.00273027284594483
0.0027302849376349752
0.710368568389098
0.002807569953732357
0.0027302728765536324
0.084314634566669
0.08847695759130136
0.00295881378370043
1.4635735729943045
0.002730741434599412
0.056988464168961875
0.056988464168961875
0.003532933336676273
0.10724199798844866
0.17387277541930424
0.024796691343782155
0.024796691343782155
0.014438163652938407
0.06801701856421541
0.13445995085239468
0.08633039864008506
0.002730275335348431
0.0239517757388505
0.08633039864008506
0.056988464168961875
0.056988464168961875
0.002730274125222456
0.13243804131437278
0.0027307891423238653
0.0027304565794458876
0.002730277397876599
0.41789595385885125
0.013887847158668858
0.002730274125222456
0.08465053145708422
0.776946091455025
0.00273027307226425
0.10527232961553905
0.08416071259796262
0.002730285605665154
0.0027303753245261184
0.0027303753245261184
0.0027305523879388033
0.0027303005803599005
0.10125594053420967
0.3630221476036121
0.2183365626307455
0.13243804131437278
0.08847695759130136
0.3260474107111034
0.12689007137416003
0.0029635266160400863
0.0027303292835494297
0.002730741434599412
0.0027302729074976527
0.0027627667765089377
0.12689007137416003
0.005622326475414769
0.12689007137416003
0.41789595385885125
0.002730569824099782
0.0027608944711876933
0.024256090516287895
0.5202094725836007
0.04893395859451866
0.0027314332591738782
0.0027314332591738782
0.002730329376657648
0.002730329376657648
0.002740210166897904
0.12673126305054852
0.002730569824099782
0.0027627667765089377
0.0027314332591738782
0.043483149907235466
0.0506906928247777
0.024256090516287895
0.004496898464770574
0.00295881378370043
0.00295881378370043
0.04893395859451866
0.004496898464770574
0.0027303732954771357
0.019194948797512355
0.00814594824467659
0.16583743307971638
0.0027304237321264364
0.0027302880859533364
0.0027302733100408702
0.0027302729373213847
0.002730275335348431
0.0027302729431539774
0.0239517757388505
0.002730275335348431
1.8001974370689027
0.0027302728765536324
2.1943548083214823
2.1943548083214823
1.8001974370689027
0.09614868538760772
1.1348298493338074
1.6794611230553707
0.3260474107111034
2.1943548083214823
0.0027302728765536324
3.771538882565386
0.3260474107111034
0.002730366379389444
0.0027302732111381335
0.0027302860347505962
0.005224012324585406
0.003532933336676273
0.09614868538760772
0.003469545509297566
0.09528967155095477
0.043483149907235466
0.004496898464770574
0.16583743307971638
1.6738697513103566
0.23876913552471388
1.8035501135454048
